,분기,행정동_코드_명,업종,연령대_10_매출_금액,연령대_20_매출_금액,연령대_10_매출_건수,연령대_20_매출_건수
6003,1,신내1동,한식음식점,33425730,546224053,1447,17421
6004,1,신내1동,컴퓨터및주변장치판매,0,3798673,0,223
6005,1,신내2동,화초,85630,2951564,6,115
6006,1,신내2동,육류판매,0,32835417,0,1593
6007,1,신내2동,골프연습장,0,87073982,0,1918
6008,1,신내2동,전자상거래업,0,0,0,0
6009,1,중화1동,예술학원,0,6921303,0,91
6010,1,중화2동,중식음식점,250732,7738405,14,537
6011,1,중화2동,화장품,954448,11752155,98,646
6012,1,중화2동,네일숍,0,266898,0,6
6013,1,길음1동,외국어학원,0,0,0,0
6014,1,길음1동,의약품,1318171,17946508,253,2175
6015,1,길음2동,컴퓨터및주변장치판매,0,0,0,0
6016,1,길음2동,화장품,2153101,52534662,177,1951
6017,1,길음2동,커피-음료,5094164,106648715,730,14445
6018,1,길음2동,애완동물,0,2342206,0,78
6019,1,길음2동,중식음식점,1137604,5144953,77,357
6020,1,길음2동,자동차미용,0,0,0,0
6021,1,동선동,예술학원,0,13591076,0,43
6022,1,돈암1동,분식전문점,1625643,1615233,232,225
6023,1,돈암1동,편의점,17706057,38853664,6415,6949
6024,1,동선동,스포츠 강습,3106647,166460529,6,495
6025,1,동선동,문구,7557791,34773172,855,4548
6026,1,동선동,스포츠클럽,5750397,1777034869,387,15493
6027,1,동선동,치과의원,1228149,38697820,35,829
6028,1,보문동,자동차수리,0,58048023,0,311
6029,1,보문동,당구장,0,0,0,0
6030,1,보문동,스포츠 강습,0,0,0,0
6031,1,보문동,일반의원,2795846,47294877,353,4923
6032,1,보문동,네일숍,0,0,0,0
6033,1,삼선동,스포츠 강습,1432893,107608411,20,362
6034,1,삼선동,제과점,794289,15220345,107,2507
6035,1,삼선동,서적,13099185,6247967,672,255
6036,1,삼선동,컴퓨터및주변장치판매,0,650881,0,78
6037,1,석관동,분식전문점,2668823,20498962,273,2247
6038,1,석관동,청과상,775792,1811074,11,126
6039,1,성북동,의약품,1804322,66477679,315,6532
6040,1,성북동,가구,0,5639905,0,7
6041,1,안암동,노래방,9329318,71977275,2187,19905
6042,1,안암동,중식음식점,10904049,207138124,692,9149
6043,1,안암동,패스트푸드점,21027169,393516249,2847,49943
6044,1,안암동,안경,8517100,264769283,151,4754
6045,1,월곡1동,의약품,2063984,128777878,506,14026
6046,1,월곡1동,골프연습장,0,0,0,0
6047,1,월곡1동,자동차수리,0,4266194,0,19
6048,1,월곡2동,호프-간이주점,16981525,132553229,443,3549
6049,1,월곡2동,한의원,0,2218809,0,222
6050,1,월곡2동,안경,1794341,27520538,25,520
6051,1,장위1동,치과의원,0,3631060,0,101
6052,1,장위1동,일반의류,0,0,0,0
6053,1,장위2동,일식음식점,486490,10100366,5,300
6054,1,장위2동,일반교습학원,0,0,0,0
6055,1,장위2동,안경,523797,11834834,18,173
6056,1,정릉1동,자동차수리,0,15247840,0,77
6057,1,정릉1동,화장품,0,2061884,0,112
6058,1,정릉2동,제과점,1019391,18196069,104,2312
6059,1,정릉2동,스포츠 강습,1733072,4814089,20,19
6060,1,종암동,청과상,0,3712545,0,394
6061,1,정릉2동,일반의류,0,0,0,0
6062,1,정릉4동,호프-간이주점,0,12819571,0,345
6063,1,정릉4동,양식음식점,1372545,11950442,68,497
6064,1,종암동,화장품,368808,6507606,26,456
6065,1,미아동,PC방,351764,20587317,137,3082
6066,1,번1동,슈퍼마켓,10517417,245453657,1855,25821
6067,1,번1동,육류판매,183129,8610509,9,476
6068,1,번1동,애완동물,0,527175,0,44
6069,1,번3동,당구장,0,865473,0,98
6070,1,번3동,일반의류,120996,0,24,0
6071,1,삼각산동,일반의원,4458757,73923613,702,4535
6072,1,삼양동,안경,1834417,9606448,48,157
6073,1,삼양동,한식음식점,4271073,74297326,485,6199
6074,1,삼양동,제과점,3913355,29291382,417,2782
6075,1,삼양동,여관,0,2017364,0,64
6076,1,삼양동,중식음식점,0,558633,0,25
6077,1,송중동,스포츠 강습,0,31104728,0,93
6078,1,송중동,치과의원,5594573,166826463,78,2069
6079,1,송중동,PC방,16139474,100198252,5281,24992
6080,1,수유2동,세탁소,0,434399,0,60
6081,1,송천동,한식음식점,20770735,357864561,1118,17234
6082,1,수유2동,의약품,883654,71487484,176,8253
6083,1,수유2동,미용실,4008146,28643381,100,1428
6084,1,수유2동,호프-간이주점,236253,3498167,14,148
6085,1,수유2동,수산물판매,0,27040483,0,2743
6086,1,수유2동,조명용품,0,1210691,0,346
6087,1,수유3동,의약품,11741672,561464814,1508,57304
6088,1,수유3동,서적,0,1880912,0,109
6089,1,수유3동,전자상거래업,0,23373502,0,2629
6090,1,우이동,가구,0,0,0,0
6091,1,인수동,한식음식점,1726899,170331269,165,6087
6092,1,인수동,제과점,286401,11093922,57,1675
6093,1,인수동,커피-음료,2936794,76476058,468,7768
6094,1,인수동,스포츠 강습,0,1510735,0,12
6095,1,인수동,운동/경기용품,0,4398761,0,80
6096,1,인수동,조명용품,0,1425142,0,259
6097,1,도봉1동,화장품,64995,2931944,9,131
6098,1,도봉1동,일식음식점,783316,11117680,79,779
6099,1,방학1동,슈퍼마켓,3516744,49212495,1061,8528
6100,1,도봉2동,반찬가게,0,194047,0,23
6101,1,방학1동,한식음식점,22409713,505788803,1406,20650
6102,1,방학1동,분식전문점,9392344,77468493,829,7389
6103,1,방학1동,운동/경기용품,0,0,0,0
6104,1,방학2동,제과점,450960,6018710,61,819
6105,1,방학2동,화장품,229087,2744906,17,119
6106,1,방학3동,치과의원,44208,4296104,8,61
6107,1,방학3동,스포츠클럽,11636512,118741536,62,559
6108,1,쌍문1동,스포츠 강습,0,4977139,0,41
6109,1,쌍문2동,예술학원,0,0,0,0
6110,1,쌍문2동,반찬가게,20663,2812488,2,205
6111,1,쌍문3동,조명용품,0,2983531,0,195
6112,1,쌍문3동,커피-음료,5862696,76105293,1060,13543
6113,1,쌍문4동,핸드폰,0,0,0,0
6114,1,창1동,호프-간이주점,154893,27721322,6,646
6115,1,창1동,문구,6520660,14227325,1117,2916
6116,1,창1동,서적,12685416,10505465,603,437
6117,1,창2동,한의원,0,310015,0,57
6118,1,창2동,가구,0,0,0,0
6119,1,창3동,컴퓨터및주변장치판매,0,105674710,0,423
6120,1,창3동,당구장,0,165106,0,19
6121,1,창3동,치과의원,0,9577524,0,88
6122,1,창4동,화장품,122118003,1418250982,9564,83502
6123,1,창4동,의료기기,0,0,0,0
6124,1,창4동,의약품,2486498,47624339,377,6497
6125,1,공릉1동,의약품,6312051,428223658,1088,44862
6126,1,공릉1동,전자상거래업,0,16621055,0,111
6127,1,공릉1동,스포츠 강습,0,5720596,0,101
6128,1,공릉1동,서적,536300,2702820,33,218
6129,1,공릉1동,수산물판매,195159,5714839,37,502
6130,1,공릉2동,한의원,0,12435827,0,534
6131,1,공릉2동,PC방,4300691,76648174,1367,14654
6132,1,상계10동,미용실,67239,17749909,9,520
6133,1,상계1동,커피-음료,13998145,130365410,2571,23888
6134,1,상계1동,조명용품,0,54926,0,5
6135,1,상계2동,안경,7269965,96559295,499,2592
6136,1,상계2동,외국어학원,0,0,0,0
6137,1,상계2동,서적,0,21040650,0,934
6138,1,상계2동,가전제품,0,42442682,0,45
6139,1,상계3·4동,신발,0,0,0,0
6140,1,상계3·4동,일반의류,175893,3895238,16,57
6141,1,상계3·4동,네일숍,0,0,0,0
6142,1,상계3·4동,중식음식점,237126,2530073,35,190
6143,1,상계5동,한의원,0,10411429,0,335
6144,1,상계5동,커피-음료,4809986,76833518,658,8552
6145,1,상계5동,애완동물,460554,61276056,22,3392
6146,1,상계5동,치킨전문점,2389135,14767112,133,1189
6147,1,상계5동,안경,0,6774060,0,143
6148,1,상계5동,화초,1030154,4694561,15,191
6149,1,상계6·7동,슈퍼마켓,2668980,90742680,1049,9380
6150,1,상계6·7동,분식전문점,5724407,79926154,594,6852
6151,1,상계6·7동,치킨전문점,1307304,26430441,57,893
6152,1,상계6·7동,예술학원,552939,28508747,24,199
6153,1,상계6·7동,PC방,126327323,881337585,40340,191769
6154,1,상계6·7동,패스트푸드점,7317939,92016445,933,10022
6155,1,상계8동,신발,0,0,0,0
6156,1,상계9동,외국어학원,0,8737080,0,18
6157,1,월계1동,일반교습학원,0,0,0,0
6158,1,월계1동,패스트푸드점,11416517,207362944,1330,21161
6159,1,월계3동,커피-음료,183665,2336208,13,261
6160,1,월계1동,화장품,35265375,638767725,2609,33179
6161,1,월계1동,가전제품수리,0,239282,0,40
6162,1,월계2동,운동/경기용품,0,111091186,0,210
6163,1,월계3동,한식음식점,12554542,124746933,1002,6435
6164,1,중계1동,자동차수리,0,17070373,0,268
6165,1,중계1동,제과점,12279156,35733541,1732,4929
6166,1,중계1동,커피-음료,4686387,49408902,814,7994
6167,1,중계2·3동,시계및귀금속,0,818029,0,25
6168,1,중계2·3동,한의원,0,8594133,0,217
6169,1,중계2·3동,호프-간이주점,264922,6383965,7,166
6170,1,중계2·3동,분식전문점,4656840,36763713,589,4070
6171,1,중계2·3동,의약품,12927881,208727213,1829,19872
6172,1,중계2·3동,세탁소,35332,480000,6,52
6173,1,중계4동,스포츠클럽,0,32412965,0,181
6174,1,중계4동,호프-간이주점,1119459,42705795,29,963
6175,1,중계본동,화장품,839436,5160099,86,201
6176,1,중계본동,외국어학원,4403079,7405795,30,30
6177,1,하계1동,육류판매,156198,36200262,14,1178
6178,1,갈현2동,신발,0,0,0,0
6179,1,갈현1동,노래방,10126788,50617845,2203,8709
6180,1,갈현1동,여관,7346530,77461165,119,1384
6181,1,갈현2동,가구,0,0,0,0
6182,1,갈현2동,한의원,741199,3165780,57,228
6183,1,구산동,자동차수리,0,22670938,0,233
6184,1,구산동,안경,2437958,25756974,105,488
6185,1,구산동,화장품,0,238960,0,20
6186,1,녹번동,노래방,53152,1239690,5,26
6187,1,녹번동,치킨전문점,2157278,18703637,78,839
6188,1,녹번동,의약품,3836871,97422608,408,9636
6189,1,녹번동,섬유제품,0,549610,0,21
6190,1,녹번동,패스트푸드점,72101,1048675,5,58
6191,1,대조동,일반의류,3006154,64954166,28,1681
6192,1,대조동,미곡판매,0,485133554,0,206
6193,1,대조동,패스트푸드점,4099211,103568428,409,13597
6194,1,대조동,네일숍,0,6362206,0,67
6195,1,대조동,의료기기,0,387364,0,7
6196,1,대조동,신발,0,7987921,0,176
6197,1,불광1동,당구장,0,717592,0,76
6198,1,불광2동,노래방,0,1222649,0,85
6199,1,불광1동,슈퍼마켓,11062387,399492599,2127,32575
6200,1,불광1동,화초,48050,691925,5,53
6201,1,불광2동,가방,227586,14055658,10,484
6202,1,불광2동,커피-음료,946102,14756302,173,2861
6203,1,수색동,화장품,0,0,0,0
6204,1,신사1동,일식음식점,796779,8867295,23,306
6205,1,신사2동,치과의원,0,4536708,0,113
6206,1,역촌동,당구장,303963,4877802,54,498
6207,1,역촌동,섬유제품,0,49273,0,5
6208,1,역촌동,외국어학원,58218,0,7,0
6209,1,응암1동,예술학원,0,4767314,0,38
6210,1,응암1동,PC방,12613127,99501680,4112,21005
6211,1,응암2동,일식음식점,0,1723682,0,31
6212,1,응암2동,피부관리실,0,0,0,0
6213,1,응암2동,육류판매,0,6182806,0,253
6214,1,응암3동,커피-음료,2884108,54614335,534,9199
6215,1,응암3동,의료기기,0,0,0,0
6216,1,응암3동,인테리어,0,637508,0,49
6217,1,응암3동,섬유제품,0,0,0,0
6218,1,증산동,슈퍼마켓,1737959,112723402,495,7993
6219,1,진관동,편의점,17225839,149886263,4940,28632
6220,1,남가좌2동,미용실,6608667,101646685,280,3686
6221,1,진관동,일반의류,0,1325145,0,66
6222,1,남가좌1동,피부관리실,0,2048656,0,3
6223,1,남가좌1동,당구장,0,0,0,0
6224,1,북가좌1동,반찬가게,0,0,0,0
6225,1,북가좌2동,일반의류,0,3660249,0,46
6226,1,북가좌2동,치킨전문점,851971,20798494,52,1096
6227,1,북아현동,안경,1045743,14552445,30,166
6228,1,홍제2동,인테리어,0,0,0,0
6229,1,신촌동,한식음식점,300444032,6748496349,14825,290936
6230,1,신촌동,신발,21018853,428286364,270,5530
6231,1,신촌동,PC방,13159783,225551615,4227,51387
6232,1,신촌동,스포츠클럽,1819350,35561836,21,213
6233,1,신촌동,조명용품,0,2637453,0,173
6234,1,연희동,치과의원,39636,164848008,7,1515
6235,1,연희동,세탁소,696790,28016102,34,2166
6236,1,연희동,노래방,0,2000505,0,61
6237,1,연희동,일반의원,2559801,152652151,192,10379
6238,1,연희동,안경,167147,31543853,5,451
6239,1,천연동,일식음식점,510132,21668972,36,678
6240,1,천연동,화초,1083696,684835,30,39
6241,1,홍은1동,청과상,169222,131147850,24,6175
6242,1,천연동,여관,537497,214999,16,5
6243,1,천연동,미곡판매,0,0,0,0
6244,1,충현동,중식음식점,275344,9431845,11,584
6245,1,홍은1동,인테리어,0,94451,0,8
6246,1,홍은1동,분식전문점,946166,11954772,168,1492
6247,1,홍은2동,문구,2766544,7239766,615,1174
6248,1,홍은2동,일식음식점,370051,9539684,24,372
6249,1,홍은2동,안경,0,6013944,0,76
6250,1,홍제2동,미용실,1173199,23304261,75,859
6251,1,홍제2동,당구장,2034340,6466982,239,487
6252,1,홍제3동,제과점,3028179,35957898,429,4665
6253,1,홍제3동,스포츠 강습,0,0,0,0
6254,1,공덕동,분식전문점,4186880,65020279,644,8162
6255,1,공덕동,패스트푸드점,719854,30088459,115,1893
6256,1,공덕동,일식음식점,445863,51185030,44,1524
6257,1,공덕동,양식음식점,1509341,46122196,22,990
6258,1,공덕동,한식음식점,11802387,730989834,439,22666
6259,1,공덕동,치킨전문점,4319221,14757803,89,625
6260,1,대흥동,편의점,85276858,1784303594,19056,318345
6261,1,공덕동,스포츠 강습,0,44154304,0,132
6262,1,공덕동,컴퓨터및주변장치판매,0,0,0,0
6263,1,대흥동,화장품,2016192,70394652,159,3971
6264,1,도화동,일반의원,1412960,122477930,152,7311
6265,1,도화동,의약품,4138870,132994640,528,13837
6266,1,도화동,노래방,0,13239691,0,391
6267,1,망원1동,예술학원,11729804,40412999,469,983
6268,1,망원1동,일반의원,3380185,480333606,380,25966
6269,1,망원1동,세탁소,0,4453151,0,283
6270,1,망원1동,전자상거래업,77958,2371712,8,213
6271,1,망원2동,예술학원,0,44420188,0,239
6272,1,망원2동,문구,0,9113086,0,221
6273,1,망원2동,호프-간이주점,0,7916808,0,198
6274,1,망원2동,노래방,0,4191075,0,157
6275,1,망원2동,네일숍,0,976845,0,32
6276,1,상암동,커피-음료,15709713,1004414372,3039,184041
6277,1,상암동,일반교습학원,0,6751134,0,70
6278,1,상암동,외국어학원,0,0,0,0
6279,1,서강동,전자상거래업,0,195298179,0,2050
6280,1,서강동,여관,0,1361493,0,39
6281,1,서강동,당구장,68220,3103759,5,258
6282,1,서강동,패스트푸드점,2409404,26362474,147,1446
6283,1,서교동,편의점,281855752,5565864768,63284,965137
6284,1,서교동,호프-간이주점,900058097,8061323916,21842,219193
6285,1,서교동,양식음식점,383271293,4703579896,14599,144756
6286,1,서교동,네일숍,3964841,148958080,117,3327
6287,1,서교동,미용실,160245411,3556984650,1871,46430
6288,1,서교동,문구,98008920,1012176628,5079,41905
6289,1,서교동,화장품,554136296,8611057948,32133,414256
6290,1,서교동,치과의원,6692103,564932034,82,6344
6291,1,성산1동,커피-음료,8442433,151525919,946,14896
6292,1,신월6동,전자상거래업,0,0,0,0
6293,1,성산1동,패스트푸드점,912413,23742302,79,1715
6294,1,성산1동,의료기기,0,0,0,0
6295,1,성산2동,스포츠클럽,138369,73777613,9,181
6296,1,성산2동,세탁소,0,7505553,0,492
6297,1,성산2동,철물점,0,173926,0,40
6298,1,신수동,슈퍼마켓,150731,19520923,129,3608
6299,1,아현동,일반교습학원,4294929,0,8,0
6300,1,신수동,운동/경기용품,0,13725474,0,83
6301,1,신수동,전자상거래업,1610365,45906495,37,243
6302,1,아현동,편의점,4647725,98420707,1358,19108
6303,1,아현동,한의원,1289810,50250770,142,2182
6304,1,아현동,일반의류,0,4432259,0,153
6305,1,아현동,반찬가게,138102,18108764,28,1593
6306,1,연남동,자동차수리,0,3467688,0,25
6307,1,연남동,호프-간이주점,38185952,821755047,831,16142
6308,1,연남동,스포츠 강습,0,13453355,0,31
6309,1,염리동,한식음식점,19437505,338460743,1734,11402
6310,1,염리동,전자상거래업,580787,41286594,5,517
6311,1,염리동,화초,351942,3327783,32,149
6312,1,용강동,의료기기,0,0,0,0
6313,1,용강동,분식전문점,3920790,57183191,581,7242
6314,1,용강동,예술학원,0,5614036,0,30
6315,1,용강동,중식음식점,373912,31628400,39,1728
6316,1,합정동,미용실,5428457,222663389,63,3080
6317,1,합정동,일반의원,8233506,263579146,334,15847
6318,1,합정동,반찬가게,0,0,0,0
6319,1,목5동,미용실,5176407,29046408,276,769
6320,1,목2동,화장품,0,3444081,0,216
6321,1,목2동,예술학원,0,1945513,0,19
6322,1,목4동,커피-음료,429626,6587217,113,1399
6323,1,목5동,예술학원,2213527,0,15,0
6324,1,신월1동,호프-간이주점,26332,14580522,6,796
6325,1,신월1동,일반의류,0,6982566,0,171
6326,1,신월1동,핸드폰,0,1015014,0,132
6327,1,신월4동,호프-간이주점,6440969,34138944,154,816
6328,1,신월4동,일반의류,0,19970,0,10
6329,1,신월4동,문구,176268,676064,62,131
6330,1,신월5동,슈퍼마켓,968883,7196783,241,895
6331,1,신월5동,분식전문점,144054,4326943,33,615
6332,1,신월5동,일식음식점,231170,1414287,9,92
6333,1,신월5동,네일숍,0,0,0,0
6334,1,신월5동,가전제품수리,0,0,0,0
6335,1,신월6동,당구장,312417,5259565,35,388
6336,1,신월7동,일반의원,2641860,90856271,413,9252
6337,1,신월7동,치킨전문점,1107517,17633922,45,854
6338,1,신정1동,네일숍,216427,356415,9,5
6339,1,신정2동,호프-간이주점,2533203,15255842,675,1243
6340,1,신정2동,철물점,0,1226715,0,59
6341,1,신정3동,가구,0,0,0,0
6342,1,신정4동,가구,0,3719008,0,8
6343,1,신정6동,미용실,934155,31199377,40,348
6344,1,신정7동,분식전문점,6191564,57303326,1044,7762
6345,1,신정7동,골프연습장,0,0,0,0
6346,1,가양1동,치과의원,2674598,450616545,43,3370
6347,1,가양2동,예술학원,0,13866841,0,57
6348,1,가양2동,일반의원,3683766,216467869,514,14257
6349,1,가양2동,패스트푸드점,0,86925,0,13
6350,1,가양2동,슈퍼마켓,207004,50606689,175,3893
6351,1,가양3동,육류판매,419854,6197898,19,287
6352,1,가양3동,슈퍼마켓,3032153,38625408,750,6296
6353,1,가양3동,예술학원,0,0,0,0
6354,1,가양3동,일반교습학원,0,17926508,0,16
6355,1,공항동,네일숍,0,5222982,0,245
6356,1,공항동,가전제품수리,0,0,0,0
6357,1,공항동,컴퓨터및주변장치판매,1281480,7261722,428,1069
6358,1,등촌1동,호프-간이주점,1883427,44020970,57,982
6359,1,등촌1동,치킨전문점,2527861,29998640,73,1117
6360,1,등촌1동,PC방,12210712,133149780,3169,23311
6361,1,등촌1동,세탁소,0,14070569,0,636
6362,1,등촌2동,제과점,895548,45610008,128,5508
6363,1,등촌2동,부동산중개업,0,0,0,0
6364,1,등촌3동,의료기기,0,16700563,0,600
6365,1,등촌3동,양식음식점,675775,3508395,85,440
6366,1,발산1동,커피-음료,36898500,247369147,7943,51303
